model,image_id,skin_tone_group,delta,realization_id,dice,iou,hd95,nsd
Zero-Shot MedSAM (E03),000459,FST_III_IV_Medium,0.05,2,0.7796610169491526,0.6388888888888888,9.899494936611665,0.40350877192982454
Zero-Shot MedSAM (E03),000459,FST_III_IV_Medium,0.05,3,0.762684124386252,0.6164021164021164,9.219544457292887,0.2412280701754386
Zero-Shot MedSAM (E03),000459,FST_III_IV_Medium,0.1,1,0.6987951807228916,0.5370370370370371,9.974873734152917,0.09090909090909091
Zero-Shot MedSAM (E03),000459,FST_III_IV_Medium,0.1,2,0.7721005677210057,0.6287978863936592,10.63014581273465,0.3744493392070485
Zero-Shot MedSAM (E03),000459,FST_III_IV_Medium,0.1,3,0.6914755517092168,0.5284391534391535,10.22172260574025,0.242152466367713
Zero-Shot MedSAM (E03),000459,FST_III_IV_Medium,0.2,1,0.85575463103553,0.7478768577494692,9.316040960936556,0.5035971223021583
Zero-Shot MedSAM (E03),000459,FST_III_IV_Medium,0.2,2,0.694300518134715,0.5317460317460317,10.611161882352238,0.3318777292576419
Zero-Shot MedSAM (E03),000459,FST_III_IV_Medium,0.2,3,0.7722289890377588,0.628968253968254,12.579162199718384,0.3508771929824561
Zero-Shot MedSAM (E03),000461,FST_III_IV_Medium,0.0,0,0.7823529411764706,0.642512077294686,3.0,0.8390804597701149
Zero-Shot MedSAM (E03),000461,FST_III_IV_Medium,0.05,1,0.7728613569321534,0.6298076923076923,3.113594362117865,0.8409090909090909
Zero-Shot MedSAM (E03),000461,FST_III_IV_Medium,0.05,2,0.8130563798219584,0.685,3.0,0.8651685393258427
Zero-Shot MedSAM (E03),000461,FST_III_IV_Medium,0.05,3,0.7678571428571429,0.6231884057971014,4.0,0.8202247191011236
Zero-Shot MedSAM (E03),000461,FST_III_IV_Medium,0.1,1,0.8130563798219584,0.685,3.0,0.8651685393258427
Zero-Shot MedSAM (E03),000461,FST_III_IV_Medium,0.1,2,0.7889908256880734,0.6515151515151515,3.0,0.7674418604651163
Zero-Shot MedSAM (E03),000461,FST_III_IV_Medium,0.1,3,0.8200589970501475,0.695,3.0,0.8651685393258427
Zero-Shot MedSAM (E03),000461,FST_III_IV_Medium,0.2,1,0.6505190311418685,0.48205128205128206,4.086173937932362,0.5308641975308642
Zero-Shot MedSAM (E03),000461,FST_III_IV_Medium,0.2,2,0.7388535031847133,0.5858585858585859,4.0,0.6428571428571429
Zero-Shot MedSAM (E03),000461,FST_III_IV_Medium,0.2,3,0.8023952095808383,0.67,4.0,0.75
Zero-Shot MedSAM (E03),000466,FST_III_IV_Medium,0.0,0,0.7803347280334728,0.6397941680960549,5.0,0.4161073825503356
Zero-Shot MedSAM (E03),000466,FST_III_IV_Medium,0.05,1,0.7841501564129302,0.6449399656946827,5.0,0.3803680981595092
Zero-Shot MedSAM (E03),000466,FST_III_IV_Medium,0.05,2,0.665903890160183,0.49914236706689535,7.810249675906654,0.3235294117647059
Zero-Shot MedSAM (E03),000466,FST_III_IV_Medium,0.05,3,0.7679324894514767,0.6232876712328768,5.691168824543141,0.3972602739726027
Zero-Shot MedSAM (E03),000466,FST_III_IV_Medium,0.1,1,0.764519535374868,0.6188034188034188,5.691168824543141,0.3972602739726027
Zero-Shot MedSAM (E03),000466,FST_III_IV_Medium,0.1,2,0.7666314677930306,0.6215753424657534,5.0,0.4189189189189189
Zero-Shot MedSAM (E03),000466,FST_III_IV_Medium,0.1,3,0.6957494407158836,0.5334476843910806,6.39209978830308,0.27972027972027974
Zero-Shot MedSAM (E03),000466,FST_III_IV_Medium,0.2,1,0.45152722443559096,0.2915951972555746,9.528099176115788,0.03278688524590164
Zero-Shot MedSAM (E03),000466,FST_III_IV_Medium,0.2,2,0.4535809018567639,0.2933104631217839,10.04987562112089,0.049586776859504134
Zero-Shot MedSAM (E03),000466,FST_III_IV_Medium,0.2,3,0.5780487804878048,0.4065180102915952,10.0,0.2230769230769231
Zero-Shot MedSAM (E03),000469,FST_III_IV_Medium,0.0,0,0.6507936507936508,0.4823529411764706,7.0710678118654755,0.3058823529411765
Zero-Shot MedSAM (E03),000469,FST_III_IV_Medium,0.05,1,0.6040145985401459,0.4326797385620915,7.635220762868182,0.11976047904191617
Zero-Shot MedSAM (E03),000469,FST_III_IV_Medium,0.05,2,0.6855670103092784,0.5215686274509804,7.0710678118654755,0.4057142857142857
Zero-Shot MedSAM (E03),000469,FST_III_IV_Medium,0.05,3,0.6436170212765957,0.4745098039215686,7.635220762868182,0.3076923076923077
Zero-Shot MedSAM (E03),000469,FST_III_IV_Medium,0.1,1,0.6052871467639015,0.4339869281045752,8.97179916472853,0.2857142857142857
Zero-Shot MedSAM (E03),000469,FST_III_IV_Medium,0.1,2,0.5780669144981413,0.4065359477124183,7.835450483145842,0.13664596273291926
Zero-Shot MedSAM (E03),000469,FST_III_IV_Medium,0.1,3,0.5174418604651163,0.34901960784313724,7.810249675906654,0.0
Zero-Shot MedSAM (E03),000469,FST_III_IV_Medium,0.2,1,0.5330776605944392,0.3633986928104575,10.004987562112088,0.024844720496894408
Zero-Shot MedSAM (E03),000469,FST_III_IV_Medium,0.2,2,0.5014691478942214,0.33464052287581697,11.004536101718726,0.09259259259259259
Zero-Shot MedSAM (E03),000469,FST_III_IV_Medium,0.2,3,0.6178861788617886,0.4470588235294118,6.082762530298219,0.07222222222222222
Zero-Shot MedSAM (E03),000470,FST_III_IV_Medium,0.0,0,0.5777777777777777,0.40625,8.275990500643541,0.1297709923664122
Zero-Shot MedSAM (E03),000470,FST_III_IV_Medium,0.05,1,0.5684210526315789,0.39705882352941174,8.275990500643541,0.1
Zero-Shot MedSAM (E03),000470,FST_III_IV_Medium,0.05,2,0.6015424164524421,0.43014705882352944,9.0,0.16666666666666666
Zero-Shot MedSAM (E03),000470,FST_III_IV_Medium,0.05,3,0.587012987012987,0.41544117647058826,8.54400374531753,0.14728682170542637
Zero-Shot MedSAM (E03),000470,FST_III_IV_Medium,0.1,1,0.5796344647519582,0.40808823529411764,10.0,0.16030534351145037
Zero-Shot MedSAM (E03),000470,FST_III_IV_Medium,0.1,2,0.5997425997425997,0.42830882352941174,8.275990500643541,0.15789473684210525
Zero-Shot MedSAM (E03),000470,FST_III_IV_Medium,0.1,3,0.6157760814249363,0.44485294117647056,7.615773105863909,0.15827338129496402
Zero-Shot MedSAM (E03),000470,FST_III_IV_Medium,0.2,1,0.6923076923076923,0.5294117647058824,5.0,0.18309859154929578
Zero-Shot MedSAM (E03),000470,FST_III_IV_Medium,0.2,2,0.7522935779816514,0.6029411764705882,4.123105625617661,0.32167832167832167
Zero-Shot MedSAM (E03),000470,FST_III_IV_Medium,0.2,3,0.469760900140647,0.3069852941176471,9.0,0.0
Zero-Shot MedSAM (E03),000473,FST_III_IV_Medium,0.0,0,0.7652859960552268,0.6198083067092651,4.123105625617661,0.6476190476190476
Zero-Shot MedSAM (E03),000473,FST_III_IV_Medium,0.05,1,0.8075471698113208,0.6772151898734177,4.0,0.7037037037037037
Zero-Shot MedSAM (E03),000473,FST_III_IV_Medium,0.05,2,0.6721649484536083,0.5062111801242236,5.0,0.45098039215686275
Zero-Shot MedSAM (E03),000473,FST_III_IV_Medium,0.05,3,0.7883495145631068,0.6506410256410257,4.524922359499619,0.6538461538461539
Zero-Shot MedSAM (E03),000473,FST_III_IV_Medium,0.1,1,0.631578947368421,0.46153846153846156,5.880312237394444,0.41237113402061853
Zero-Shot MedSAM (E03),000473,FST_III_IV_Medium,0.1,2,0.74,0.5873015873015873,4.524922359499619,0.5533980582524272
Zero-Shot MedSAM (E03),000473,FST_III_IV_Medium,0.1,3,0.7222222222222222,0.5652173913043478,4.012310562561765,0.44761904761904764
Zero-Shot MedSAM (E03),000473,FST_III_IV_Medium,0.2,1,0.8239700374531835,0.7006369426751592,3.1622776601683795,0.6759259259259259
Zero-Shot MedSAM (E03),000473,FST_III_IV_Medium,0.2,2,0.7165991902834008,0.5583596214511041,5.0,0.46226415094339623
Zero-Shot MedSAM (E03),000473,FST_III_IV_Medium,0.2,3,0.746615087040619,0.595679012345679,4.0,0.47619047619047616
Zero-Shot MedSAM (E03),000475,FST_III_IV_Medium,0.0,0,0.9393939393939394,0.8857142857142857,1.0,1.0
Zero-Shot MedSAM (E03),000475,FST_III_IV_Medium,0.05,1,0.9296636085626911,0.8685714285714285,1.4142135623730951,1.0
Zero-Shot MedSAM (E03),000475,FST_III_IV_Medium,0.05,2,0.9393939393939394,0.8857142857142857,1.0,1.0
Zero-Shot MedSAM (E03),000475,FST_III_IV_Medium,0.05,3,0.9578313253012049,0.9190751445086706,1.0,1.0
Zero-Shot MedSAM (E03),000475,FST_III_IV_Medium,0.1,1,0.9012345679012346,0.8202247191011236,1.4142135623730951,1.0
Zero-Shot MedSAM (E03),000475,FST_III_IV_Medium,0.1,2,0.9036144578313253,0.8241758241758241,1.3727922061357851,1.0
Zero-Shot MedSAM (E03),000475,FST_III_IV_Medium,0.1,3,0.8316151202749141,0.711764705882353,2.8284271247461903,0.8734177215189873
Zero-Shot MedSAM (E03),000475,FST_III_IV_Medium,0.2,1,0.9578313253012049,0.9190751445086706,1.0,1.0
Zero-Shot MedSAM (E03),000475,FST_III_IV_Medium,0.2,2,0.9387755102040817,0.8846153846153846,1.0,1.0
Zero-Shot MedSAM (E03),000475,FST_III_IV_Medium,0.2,3,0.5152838427947598,0.34705882352941175,8.06225774829855,0.5294117647058824
Zero-Shot MedSAM (E03),000482,FST_III_IV_Medium,0.0,0,0.936986301369863,0.8814432989690721,1.3935028842544386,1.0
Zero-Shot MedSAM (E03),000482,FST_III_IV_Medium,0.05,1,0.7181208053691275,0.5602094240837696,5.0,0.6883116883116883
Zero-Shot MedSAM (E03),000482,FST_III_IV_Medium,0.05,2,0.9361702127659575,0.88,1.0,1.0
Zero-Shot MedSAM (E03),000482,FST_III_IV_Medium,0.05,3,0.9361702127659575,0.88,1.0,1.0
Zero-Shot MedSAM (E03),000482,FST_III_IV_Medium,0.1,1,0.7353951890034365,0.5815217391304348,4.4546844385304825,0.7738095238095238
Zero-Shot MedSAM (E03),000482,FST_III_IV_Medium,0.1,2,0.8238993710691824,0.7005347593582888,4.038843615231785,0.8709677419354839
Zero-Shot MedSAM (E03),000482,FST_III_IV_Medium,0.1,3,0.7633136094674556,0.6172248803827751,4.255489785115682,0.7954545454545454
Zero-Shot MedSAM (E03),000482,FST_III_IV_Medium,0.2,1,0.7038327526132404,0.543010752688172,5.0,0.631578947368421
Zero-Shot MedSAM (E03),000482,FST_III_IV_Medium,0.2,2,0.8760330578512396,0.7794117647058824,2.0,0.9534883720930233
Zero-Shot MedSAM (E03),000482,FST_III_IV_Medium,0.2,3,0.6605504587155964,0.4931506849315068,5.0,0.5061728395061729
Zero-Shot MedSAM (E03),000486,FST_III_IV_Medium,0.0,0,0.6527777777777778,0.4845360824742268,2.914213562373095,0.6296296296296297
Zero-Shot MedSAM (E03),000486,FST_III_IV_Medium,0.05,1,0.7643312101910829,0.6185567010309279,2.23606797749979,0.8983050847457628
Zero-Shot MedSAM (E03),000486,FST_III_IV_Medium,0.05,2,0.7643312101910829,0.6185567010309279,2.23606797749979,0.8983050847457628
Zero-Shot MedSAM (E03),000486,FST_III_IV_Medium,0.05,3,0.6527777777777778,0.4845360824742268,2.914213562373095,0.6296296296296297
Zero-Shot MedSAM (E03),000486,FST_III_IV_Medium,0.1,1,0.6802721088435374,0.5154639175257731,2.739573252659229,0.7454545454545455
Zero-Shot MedSAM (E03),000486,FST_III_IV_Medium,0.1,2,0.6527777777777778,0.4845360824742268,2.914213562373095,0.6296296296296297
Zero-Shot MedSAM (E03),000486,FST_III_IV_Medium,0.1,3,0.5,0.3333333333333333,4.0,0.4583333333333333
Zero-Shot MedSAM (E03),000486,FST_III_IV_Medium,0.2,1,0.60431654676259,0.4329896907216495,3.539060233169647,0.6363636363636364
Zero-Shot MedSAM (E03),000486,FST_III_IV_Medium,0.2,2,0.45161290322580644,0.2916666666666667,4.47213595499958,0.43478260869565216
Zero-Shot MedSAM (E03),000486,FST_III_IV_Medium,0.2,3,0.5777777777777777,0.40625,4.0,0.6153846153846154
Zero-Shot MedSAM (E03),000488,FST_III_IV_Medium,0.0,0,0.8264192139737991,0.7041860465116279,13.9391300356065,0.2167577413479053
Zero-Shot MedSAM (E03),000488,FST_III_IV_Medium,0.05,1,0.7533601378518093,0.6043125691116845,15.465460384384253,0.20388349514563106
Zero-Shot MedSAM (E03),000488,FST_III_IV_Medium,0.05,2,0.837938596491228,0.7210794489526325,13.557116570236921,0.32899628252788105
Zero-Shot MedSAM (E03),000488,FST_III_IV_Medium,0.05,3,0.8067632850241546,0.6761133603238867,14.238762615480919,0.19769673704414586
Zero-Shot MedSAM (E03),000488,FST_III_IV_Medium,0.1,1,0.721973636473576,0.5649129447388342,18.768118332195645,0.10141987829614604
Zero-Shot MedSAM (E03),000488,FST_III_IV_Medium,0.1,2,0.7066771759936944,0.5464043183005398,30.67880768953351,0.22163120567375885
Zero-Shot MedSAM (E03),000488,FST_III_IV_Medium,0.1,3,0.7550997659123844,0.606554441260745,20.662572284268624,0.12299465240641712
Zero-Shot MedSAM (E03),000488,FST_III_IV_Medium,0.2,1,0.6004374352480718,0.4290179305806876,32.28002478313795,0.06640625
Zero-Shot MedSAM (E03),000488,FST_III_IV_Medium,0.2,2,0.6110179331699136,0.439903399591306,22.07126115891108,0.05154639175257732
Zero-Shot MedSAM (E03),000488,FST_III_IV_Medium,0.2,3,0.5913576953854361,0.41980685476235563,20.0,0.0
Zero-Shot MedSAM (E03),000491,FST_III_IV_Medium,0.0,0,0.8698553948832035,0.7696850393700787,3.0,0.7333333333333333
Zero-Shot MedSAM (E03),000491,FST_III_IV_Medium,0.05,1,0.836405529953917,0.7188118811881188,4.0,0.5413533834586466
Zero-Shot MedSAM (E03),000491,FST_III_IV_Medium,0.05,2,0.8631346578366446,0.7592233009708738,3.1622776601683795,0.7089552238805971
Zero-Shot MedSAM (E03),000491,FST_III_IV_Medium,0.05,3,0.8542600896860987,0.7455968688845401,3.1622776601683795,0.6165413533834586
Zero-Shot MedSAM (E03),000491,FST_III_IV_Medium,0.1,1,0.7411167512690355,0.5887096774193549,7.242155853186621,0.484375
Zero-Shot MedSAM (E03),000491,FST_III_IV_Medium,0.1,2,0.8597285067873304,0.753968253968254,3.605551275463989,0.664179104477612
Zero-Shot MedSAM (E03),000491,FST_III_IV_Medium,0.1,3,0.8318181818181818,0.7120622568093385,4.123105625617661,0.5639097744360902
Zero-Shot MedSAM (E03),000491,FST_III_IV_Medium,0.2,1,0.849015317286652,0.7376425855513308,4.242640687119285,0.6058394160583942
Zero-Shot MedSAM (E03),000491,FST_III_IV_Medium,0.2,2,0.625503355704698,0.455078125,10.04987562112089,0.4878048780487805
Zero-Shot MedSAM (E03),000491,FST_III_IV_Medium,0.2,3,0.6815203145478375,0.5168986083499006,6.703698845927533,0.2764227642276423
Zero-Shot MedSAM (E03),000495,FST_III_IV_Medium,0.0,0,0.7539380771319935,0.6050566695727986,7.0710678118654755,0.13089005235602094
Zero-Shot MedSAM (E03),000495,FST_III_IV_Medium,0.05,1,0.7699731903485255,0.6259808195292066,6.4031242374328485,0.16842105263157894
Zero-Shot MedSAM (E03),000495,FST_III_IV_Medium,0.05,2,0.7765333333333333,0.6346992153443767,7.26630842161001,0.2513089005235602
Zero-Shot MedSAM (E03),000495,FST_III_IV_Medium,0.05,3,0.7112359550561798,0.5518744551002616,7.211102550927978,0.03260869565217391
Zero-Shot MedSAM (E03),000495,FST_III_IV_Medium,0.1,1,0.7290858725761773,0.5736704446381866,6.708203932499369,0.07567567567567568
Zero-Shot MedSAM (E03),000495,FST_III_IV_Medium,0.1,2,0.6361474435196195,0.4664341761115955,7.810249675906654,0.0
Zero-Shot MedSAM (E03),000495,FST_III_IV_Medium,0.1,3,0.6793321819228555,0.5143853530950305,7.810249675906654,0.02247191011235955
Zero-Shot MedSAM (E03),000495,FST_III_IV_Medium,0.2,1,0.7743343518114361,0.6317663817663818,7.0710678118654755,0.17757009345794392
Zero-Shot MedSAM (E03),000495,FST_III_IV_Medium,0.2,2,0.7215392838054516,0.56438127090301,10.63014581273465,0.2864583333333333
Zero-Shot MedSAM (E03),000495,FST_III_IV_Medium,0.2,3,0.7573131094257854,0.6094158674803836,6.4031242374328485,0.15425531914893617
Zero-Shot MedSAM (E03),000498,FST_III_IV_Medium,0.0,0,0.9144634525660964,0.8424068767908309,2.9914213562373075,0.9351351351351351
Zero-Shot MedSAM (E03),000498,FST_III_IV_Medium,0.05,1,0.9135220125786163,0.8408104196816208,3.5833875946992038,0.9120879120879121
Zero-Shot MedSAM (E03),000498,FST_III_IV_Medium,0.05,2,0.9144634525660964,0.8424068767908309,3.0,0.9297297297297298
Zero-Shot MedSAM (E03),000498,FST_III_IV_Medium,0.05,3,0.9083790133124511,0.8321377331420373,3.1541637771599587,0.9081081081081082
Zero-Shot MedSAM (E03),000498,FST_III_IV_Medium,0.1,1,0.8717105263157895,0.7725947521865889,4.116950344336776,0.8426966292134831
Zero-Shot MedSAM (E03),000498,FST_III_IV_Medium,0.1,2,0.9137529137529138,0.8412017167381974,2.9914213562373075,0.9347826086956522
Zero-Shot MedSAM (E03),000498,FST_III_IV_Medium,0.1,3,0.9203402938901779,0.8524355300859598,2.9914213562373075,0.9293478260869565
Zero-Shot MedSAM (E03),000498,FST_III_IV_Medium,0.2,1,0.7205882352941176,0.5632183908045977,8.233900688673552,0.5337078651685393
Zero-Shot MedSAM (E03),000498,FST_III_IV_Medium,0.2,2,0.8586707410236822,0.7523427041499331,4.0,0.7105263157894737
Zero-Shot MedSAM (E03),000498,FST_III_IV_Medium,0.2,3,0.8649093904448105,0.7619738751814223,5.0,0.7282608695652174
Zero-Shot MedSAM (E03),000503,FST_III_IV_Medium,0.0,0,0.6922094508301405,0.529296875,22.06117462953039,0.5657894736842105
Zero-Shot MedSAM (E03),000503,FST_III_IV_Medium,0.05,1,0.6971600904749937,0.535108024691358,22.0,0.5032894736842105
Zero-Shot MedSAM (E03),000503,FST_III_IV_Medium,0.05,2,0.6981132075471698,0.5362318840579711,22.0,0.5667752442996743
Zero-Shot MedSAM (E03),000503,FST_III_IV_Medium,0.05,3,0.6879396984924623,0.5243201838376101,22.073668179580274,0.4803921568627451
Zero-Shot MedSAM (E03),000503,FST_III_IV_Medium,0.1,1,0.7017543859649122,0.5405405405405406,21.471821994752876,0.5192307692307693
Zero-Shot MedSAM (E03),000503,FST_III_IV_Medium,0.1,2,0.7060276679841897,0.5456281023291333,22.0,0.4792332268370607
Zero-Shot MedSAM (E03),000503,FST_III_IV_Medium,0.1,3,0.6737859140605136,0.5080521472392638,23.0,0.45544554455445546
Zero-Shot MedSAM (E03),000503,FST_III_IV_Medium,0.2,1,0.47774480712166173,0.3138401559454191,24.596747752497688,0.12323943661971831
Zero-Shot MedSAM (E03),000503,FST_III_IV_Medium,0.2,2,0.6540719938728619,0.48596358118361155,22.0,0.35947712418300654
Zero-Shot MedSAM (E03),000503,FST_III_IV_Medium,0.2,3,0.5883891213389121,0.416821044831419,23.051007619097145,0.1875
Zero-Shot MedSAM (E03),000513,FST_III_IV_Medium,0.0,0,0.9032258064516129,0.8235294117647058,1.0,1.0
Zero-Shot MedSAM (E03),000513,FST_III_IV_Medium,0.05,1,0.9032258064516129,0.8235294117647058,1.0,1.0
Zero-Shot MedSAM (E03),000513,FST_III_IV_Medium,0.05,2,0.9032258064516129,0.8235294117647058,1.0,1.0
Zero-Shot MedSAM (E03),000513,FST_III_IV_Medium,0.05,3,0.9032258064516129,0.8235294117647058,1.0,1.0
Zero-Shot MedSAM (E03),000513,FST_III_IV_Medium,0.1,1,0.8735632183908046,0.7755102040816326,2.0,1.0
Zero-Shot MedSAM (E03),000513,FST_III_IV_Medium,0.1,2,0.9032258064516129,0.8235294117647058,1.0,1.0
Zero-Shot MedSAM (E03),000513,FST_III_IV_Medium,0.1,3,0.8913043478260869,0.803921568627451,1.0,1.0
Zero-Shot MedSAM (E03),000513,FST_III_IV_Medium,0.2,1,0.9361702127659575,0.88,1.0,1.0
Zero-Shot MedSAM (E03),000513,FST_III_IV_Medium,0.2,2,0.8470588235294118,0.7346938775510204,2.0,1.0
Zero-Shot MedSAM (E03),000513,FST_III_IV_Medium,0.2,3,0.9148936170212766,0.8431372549019608,1.0,1.0
Zero-Shot MedSAM (E03),000514,FST_III_IV_Medium,0.0,0,0.782608695652174,0.6428571428571429,7.0,0.6142857142857143
Zero-Shot MedSAM (E03),000514,FST_III_IV_Medium,0.05,1,0.7769145394006659,0.6352087114337568,7.106076496631101,0.5899280575539568
Zero-Shot MedSAM (E03),000514,FST_III_IV_Medium,0.05,2,0.7742663656884876,0.6316758747697975,7.0,0.5971223021582733
Zero-Shot MedSAM (E03),000514,FST_III_IV_Medium,0.05,3,0.7787610619469026,0.6376811594202898,7.106076496631101,0.5857142857142857
Zero-Shot MedSAM (E03),000514,FST_III_IV_Medium,0.1,1,0.7695800227014756,0.6254612546125461,7.364025693426366,0.6258992805755396
Zero-Shot MedSAM (E03),000514,FST_III_IV_Medium,0.1,2,0.8720083246618107,0.7730627306273062,3.0,0.7708333333333334
Zero-Shot MedSAM (E03),000514,FST_III_IV_Medium,0.1,3,0.7177033492822966,0.5597014925373134,8.0,0.5112781954887218
Zero-Shot MedSAM (E03),000514,FST_III_IV_Medium,0.2,1,0.6326530612244898,0.4626865671641791,8.0,0.24031007751937986
Zero-Shot MedSAM (E03),000514,FST_III_IV_Medium,0.2,2,0.7620111731843575,0.6155234657039711,7.0710678118654755,0.5362318840579711
Zero-Shot MedSAM (E03),000514,FST_III_IV_Medium,0.2,3,0.6358099878197321,0.4660714285714286,8.0,0.23134328358208955
Zero-Shot MedSAM (E03),000516,FST_III_IV_Medium,0.0,0,0.7107438016528925,0.5512820512820513,2.23606797749979,0.9375
Zero-Shot MedSAM (E03),000516,FST_III_IV_Medium,0.05,1,0.7107438016528925,0.5512820512820513,2.23606797749979,0.9375
Zero-Shot MedSAM (E03),000516,FST_III_IV_Medium,0.05,2,0.7107438016528925,0.5512820512820513,2.23606797749979,0.9375
Zero-Shot MedSAM (E03),000516,FST_III_IV_Medium,0.05,3,0.7107438016528925,0.5512820512820513,2.23606797749979,0.9375
Zero-Shot MedSAM (E03),000516,FST_III_IV_Medium,0.1,1,0.7107438016528925,0.5512820512820513,2.23606797749979,0.9387755102040817
Zero-Shot MedSAM (E03),000516,FST_III_IV_Medium,0.1,2,0.7213114754098361,0.5641025641025641,2.23606797749979,0.9387755102040817
Zero-Shot MedSAM (E03),000516,FST_III_IV_Medium,0.1,3,0.7107438016528925,0.5512820512820513,2.23606797749979,0.9375
Zero-Shot MedSAM (E03),000516,FST_III_IV_Medium,0.2,1,0.78125,0.6410256410256411,2.153444185374863,0.96
Zero-Shot MedSAM (E03),000516,FST_III_IV_Medium,0.2,2,0.8296296296296296,0.7088607594936709,2.153444185374863,0.9622641509433962
Zero-Shot MedSAM (E03),000516,FST_III_IV_Medium,0.2,3,0.7419354838709677,0.5897435897435898,2.23606797749979,0.9411764705882353
Zero-Shot MedSAM (E03),000517,FST_III_IV_Medium,0.0,0,0.6446700507614214,0.4756554307116105,5.0,0.38461538461538464
Zero-Shot MedSAM (E03),000517,FST_III_IV_Medium,0.05,1,0.7101449275362319,0.550561797752809,3.605551275463989,0.3723404255319149
Zero-Shot MedSAM (E03),000517,FST_III_IV_Medium,0.05,2,0.6272493573264781,0.45692883895131087,6.0,0.4945054945054945
Zero-Shot MedSAM (E03),000517,FST_III_IV_Medium,0.05,3,0.609375,0.43820224719101125,6.0,0.3804347826086957
Zero-Shot MedSAM (E03),000517,FST_III_IV_Medium,0.1,1,0.6782178217821783,0.5131086142322098,4.311489267483372,0.4731182795698925
Zero-Shot MedSAM (E03),000517,FST_III_IV_Medium,0.1,2,0.5894736842105263,0.417910447761194,7.0,0.4659090909090909
Zero-Shot MedSAM (E03),000517,FST_III_IV_Medium,0.1,3,0.5984251968503937,0.42696629213483145,5.029705854077835,0.20454545454545456
Zero-Shot MedSAM (E03),000517,FST_III_IV_Medium,0.2,1,0.7818181818181819,0.6417910447761194,3.605551275463989,0.6428571428571429
Zero-Shot MedSAM (E03),000517,FST_III_IV_Medium,0.2,2,0.43859649122807015,0.2808988764044944,9.0,0.2073170731707317
Zero-Shot MedSAM (E03),000517,FST_III_IV_Medium,0.2,3,0.5409836065573771,0.3707865168539326,6.15530036730978,0.23863636363636365
Zero-Shot MedSAM (E03),000526,FST_III_IV_Medium,0.0,0,0.826362484157161,0.7041036717062635,8.94427190999916,0.5375
Zero-Shot MedSAM (E03),000526,FST_III_IV_Medium,0.05,1,0.8238780694326842,0.7005039596832253,9.465692241125724,0.5588235294117647
Zero-Shot MedSAM (E03),000526,FST_III_IV_Medium,0.05,2,0.8031021111589832,0.6709863210943124,10.0,0.4936708860759494
Zero-Shot MedSAM (E03),000526,FST_III_IV_Medium,0.05,3,0.8198810535259133,0.6947444204463643,9.153880729630698,0.5210084033613446
Zero-Shot MedSAM (E03),000526,FST_III_IV_Medium,0.1,1,0.7853131749460043,0.6465149359886202,13.0,0.5166666666666667
Zero-Shot MedSAM (E03),000526,FST_III_IV_Medium,0.1,2,0.7989623865110247,0.6652267818574514,10.496339544035589,0.4830508474576271
Zero-Shot MedSAM (E03),000526,FST_III_IV_Medium,0.1,3,0.7772887323943662,0.6357091432685386,12.529964086141668,0.5387931034482759
Zero-Shot MedSAM (E03),000526,FST_III_IV_Medium,0.2,1,0.7708333333333334,0.6271186440677966,10.0,0.38846153846153847
Zero-Shot MedSAM (E03),000526,FST_III_IV_Medium,0.2,2,0.8458218909376226,0.7328348062542488,8.642092740338361,0.5806451612903226
Zero-Shot MedSAM (E03),000526,FST_III_IV_Medium,0.2,3,0.8588098016336057,0.7525562372188139,7.234479400065004,0.5454545454545454
Zero-Shot MedSAM (E03),000527,FST_III_IV_Medium,0.0,0,0.7123287671232876,0.5531914893617021,2.23606797749979,0.9545454545454546
Zero-Shot MedSAM (E03),000527,FST_III_IV_Medium,0.05,1,0.7123287671232876,0.5531914893617021,2.23606797749979,0.9545454545454546
Zero-Shot MedSAM (E03),000527,FST_III_IV_Medium,0.05,2,0.7123287671232876,0.5531914893617021,2.23606797749979,0.9545454545454546
Zero-Shot MedSAM (E03),000527,FST_III_IV_Medium,0.05,3,0.7123287671232876,0.5531914893617021,2.23606797749979,0.9545454545454546
Zero-Shot MedSAM (E03),000527,FST_III_IV_Medium,0.1,1,0.7123287671232876,0.5531914893617021,2.23606797749979,0.9545454545454546
Zero-Shot MedSAM (E03),000527,FST_III_IV_Medium,0.1,2,0.6571428571428571,0.48936170212765956,2.324921849586749,0.9512195121951219
Zero-Shot MedSAM (E03),000527,FST_III_IV_Medium,0.1,3,0.7123287671232876,0.5531914893617021,2.23606797749979,0.9545454545454546
Zero-Shot MedSAM (E03),000527,FST_III_IV_Medium,0.2,1,0.7297297297297297,0.574468085106383,2.2242645786248003,0.9555555555555556
Zero-Shot MedSAM (E03),000527,FST_III_IV_Medium,0.2,2,0.775,0.6326530612244898,2.2242645786248003,0.9555555555555556
Zero-Shot MedSAM (E03),000527,FST_III_IV_Medium,0.2,3,0.782608695652174,0.6428571428571429,2.8999999999999986,0.9523809523809523
Zero-Shot MedSAM (E03),000529,FST_III_IV_Medium,0.0,0,0.790948275862069,0.6541889483065954,5.0,0.43661971830985913
Zero-Shot MedSAM (E03),000529,FST_III_IV_Medium,0.05,1,0.8076514346439958,0.6773618538324421,5.0,0.5
Zero-Shot MedSAM (E03),000529,FST_III_IV_Medium,0.05,2,0.8373056994818653,0.7201426024955436,5.0,0.6575342465753424
